x,y,z,category
-0.6727359133257074,0.7882599281557052,0.6344128440509258,1
-0.9008743200657443,-0.9449106724033214,0.7978223549002164,1
-0.5129812645598539,-0.7394728685401513,0.0808090132211221,1
0.768981115334954,0.7069758940982165,0.37388629387529293,1
0.006498924892719193,0.4810017789023988,0.9874036085375886,1
0.840578831091418,-0.347226404646203,0.7710160224844325,1
-0.24986412794334734,0.1037746144742977,-0.296904906424605,-1
0.8219722010645234,-0.5243608405569649,0.13694030724659778,1
-0.6273401549896089,0.5548514241686004,-0.4279447468763329,-1
0.7060557793914795,0.7137301653502572,0.5756066154036998,1
-0.873243505465378,-0.784131360238123,-0.6266593451878328,-1
-0.3124000753175493,0.3862600851850828,0.3567884684209961,1
-0.5541407053103637,-0.94248910777827,-0.11686409980584367,-1
0.5955806874316258,0.806804012611402,-0.7777666729347685,-1
-0.9626707535513073,-0.2647312555688057,0.09865298806024492,1
0.7560097914098574,0.9024645919199086,-0.6228793482348749,-1
0.45460708958634255,0.5679581888622143,-0.8657389128936226,-1
0.8087121649855531,0.5988810016355939,0.7962037641782875,1
0.6178807659487509,0.7486610940741052,-0.6809373401792573,-1
0.12627411225347007,0.19120479230049914,-0.096469682076886,-1
0.2717584960474362,-0.006643180204608745,0.9930437511214609,1
-0.33883208250463137,-0.6271313702426968,0.8155232892983644,1
0.5126487848283203,0.8721573751858973,0.7230446303525346,1
-0.9769395460024746,-0.6245009775930059,0.01003544638179088,1
-0.7527145497524113,0.04113639550900228,-0.25971762510175767,-1
0.24493502002875056,0.21882753550025358,0.44070618287964414,1
-0.5785555287393631,-0.9139464422114154,-0.8170874727606272,-1
-0.7659219540881785,-0.658882057938821,-0.3593188310795552,-1
-0.15890117353708066,0.6730309482291787,-0.4194140359497205,-1
0.38352581914046047,0.0889119837216037,0.3115234809786567,1
-0.35890122739916763,-0.9137516888031036,-0.4861831924652029,-1
0.3806234674721902,-0.6381440212209375,-0.5790685186121782,-1
0.10589251111993492,-0.2967794555001264,-0.37943360946527216,-1
0.8619823741934731,0.3550600082083424,0.8315241010262513,1
-0.9473448552486168,0.19647230001081195,0.6900774189073298,1
0.9451776138647476,0.08588007170137857,-0.9957360609233081,-1
-0.6262889501482332,0.8008695426917805,-0.9689343732403488,-1
-0.3026417408414914,-0.4706892811424461,0.8569702845293801,1
-0.9847226741682489,-0.7409075808315158,0.6451098848545203,1
-0.6914369302464072,-0.4128520764886343,-0.3976381237106319,-1
0.5000521523033348,-0.30390521001402293,-0.0397774782167446,-1
-0.2018245025647203,0.613339314093128,-0.23460243752753263,-1
0.1415221501161008,0.18641351524341299,-0.030698904503597912,-1
0.690048959912857,0.9969053190361776,0.574570611633344,1
0.2742961229466583,-0.5492474009503938,-0.5414106733013657,-1
-0.9112951592642313,0.4987029681571269,0.0270525195830158,1
0.9239729304864472,0.2202424598482895,0.37815497367550566,1
-0.9211473842603353,0.3916602946512071,-0.4656199925770832,-1
-0.8441391161200522,0.9950176823462362,0.12784197378751316,1
0.3194498826219523,0.7436428887029083,0.7640089570090691,1
-0.376703041309856,-0.7682056849779051,-0.1879249508558325,-1
-0.032962371217792885,0.9186073867908504,0.4609462559539319,1
0.9121244484775537,-0.5941229426482384,0.7424781655755208,1
0.4246515474268948,0.24505597419135317,-0.3077282960448209,-1
-0.3191688787889242,-0.6589384308952326,-0.39420777992734046,-1
0.23482300658502164,-0.6359608926489411,0.14755311634492307,1
0.1293426583659103,-0.42007549919475684,-0.2471147190546683,-1
-0.21795077424245424,0.13723929971655635,-0.8377984496991535,-1
0.4906226938509495,-0.3157529437457378,-0.10009362719613857,-1
-0.7654135977892114,-0.846432029156877,0.07910118940569055,1
-0.5048743492730265,0.8320714276986005,0.2993797561481153,1
0.7552209439618922,0.30087427600685235,0.3127172843058328,1
-0.9438206727982374,0.8652901011596044,-0.7468810015921332,-1
-0.549762495841247,-0.8508591362541742,0.6024490831292759,1
-0.1886739162897375,0.9204210405208859,-0.4509013736855325,-1
0.7827975604714623,-0.9806767435331447,0.5487501909166068,1
0.6257148746172552,0.90004103802401,-0.7939390621972815,-1
-0.06294433235248031,-0.32690376695490975,0.2228740179620332,1
-0.5721385535376509,0.39957027776925114,0.8200218100518024,1
-0.33013220084129946,-0.0750551973999456,0.7047132435108598,1
0.3380200111818974,0.4636946186826716,0.7109215492549452,1
-0.20160479545344523,-0.7483937060087331,0.8488819492626487,1
-0.6031560889124492,-0.8730328042166042,-0.24760392824024025,-1
-0.4946724936089504,-0.1105489951604064,0.48533002162816574,1
0.9888610960214963,-0.17807387547894082,0.07966581209803247,1
0.677455624219562,-0.04567603744718052,0.7406423272801705,1
-0.1352751887110546,-0.3084299799030954,-0.7187030213370758,-1
0.7355242668425166,0.04073436255097751,0.09520354201904002,1
0.470125582899513,0.5688111200048689,-0.8169046791581545,-1
-0.6570936912436134,0.23045895696053575,0.06947199214130517,1
0.20381101241118205,-0.6790271055152866,0.8139087655383568,1
-0.9465753408621056,0.2938688607523823,0.6857692473296837,1
0.7905131399346228,-0.05927719139669363,-0.7892616393461307,-1
-0.39420609480910507,-0.5756999792494175,-0.10811870357349207,-1
0.04198395274648825,-0.5885310701035493,0.09501908480600352,1
-0.6506591505417714,-0.2098461649791703,0.15495595539540896,1
-0.5034189338569113,0.10681608018331046,-0.052218922472374585,-1
0.6821508739001296,-0.043379402439952974,0.8119435839220359,1
0.0562058905557099,0.9107570408651164,-0.14100920152362528,-1
0.21475149172261054,-0.8857935971031126,0.542031668673004,1
-0.5488087265139403,-0.1288491605664024,-0.15672233769401145,-1
0.688668725787519,-0.08382527410485174,-0.6409144854429034,-1
-0.38192682474340156,0.03299275677201141,-0.6675069156291209,-1
-0.16402664343902496,0.7322811438718324,-0.412960204473501,-1
-0.6477921021510651,0.53713281680117,0.18719722455240073,1
-0.3110332163954721,-0.9780679210438832,0.33336208877535145,1
-0.9667877577681865,-0.7777186281220618,0.9952604963138276,1
-0.38172821235875265,-0.3889462328016917,0.03770332001414123,1
-0.006962551317766019,-0.9406314162373559,0.8047886179223742,1
0.6508122543816524,0.1780025216276515,-0.3316175586855452,-1
-0.061654062999422,0.1093128075043166,0.6281072984473721,1
0.11899680568086435,0.9774106284048814,-0.05916560327139031,-1
0.21824506420126144,-0.7234476158498842,0.022276835966685615,1
-0.8465452295016302,-0.34136786014618115,0.9784192841065948,1
0.3147330412006457,-0.9646795936865062,0.3110837121456915,1
0.10741762953494027,-0.9962260873603745,-0.3499722681560222,-1
-0.1719220448288783,0.352367946384591,-0.5638800775903066,-1
0.08227291743555809,-0.23106089793750417,0.5518892240895801,1
-0.5129185874289777,-0.15241849187076517,0.4546038687892282,1
0.13544925212601178,-0.1798270747078603,-0.21871716534630403,-1
0.686198582475491,-0.6977277366669921,-0.9087254387511476,-1
0.5506991993287165,-0.6469000010765287,-0.7028204680586341,-1
-0.3101955461023136,0.5342854099728225,-0.7948659504395232,-1
0.619154611776237,-0.7809070948960575,0.8398535110753258,1
-0.45491966341137235,-0.5794018443049704,-0.10398299134209821,-1
-0.32078745340807635,0.7198814952868418,-0.16138189887733212,-1
0.2647727961125763,0.6215174535534813,-0.9175351570537034,-1
0.9759906980419344,-0.3265838615183989,-0.39670510355975175,-1
0.7885010599703961,0.25003988649529907,0.6971358877285139,1
0.5931731295642666,0.8006863316980186,0.5873969843909341,1
0.1961394299870256,0.9318597798178785,0.8941513889231487,1
0.7818319442684296,-0.9074417250740581,-0.08392475886776296,-1
-0.11822627824247589,0.877102822991551,-0.6381637984124258,-1
-0.1770694694943873,-0.659970623454297,-0.5229028576690782,-1
0.8432718802153303,0.6461796987200561,-0.17524565929912583,-1
-0.6575983366828284,0.1733483309527446,-0.37042345281654243,-1
0.9904323377758364,0.559750187087414,0.8082825586972671,1
-0.47280694199361295,0.32581825750370497,0.0007942136756193818,1
0.20797905754429347,0.8425113344624189,-0.6203123546873672,-1
0.4765794330209079,0.03379940647708657,0.81149451051382,1
-0.6746515465857639,0.7555877543591705,-0.4563786526932574,-1
0.5661701733925921,0.6608788546635165,-0.9644484589962465,-1
0.6841270922209808,0.39824068125689305,-0.5805500042840805,-1
-0.03454955172731733,0.8445449857590646,0.8267197308784455,1
-0.2683482434409279,-0.8028945162369194,-0.0001132545069506552,-1
0.02660905006456593,0.04023070025079467,-0.35832502758756757,-1
-0.47026223473149265,-0.7967111163704601,0.8863745136530139,1
-0.10604430281040478,-0.6007243797930766,0.3443195274249742,1
0.7209851767318534,0.9663321724496274,0.5134665977887547,1
-0.527669709302915,-0.0012652113602360515,0.15567875036250522,1
-0.6912206459241186,-0.05565288315597594,-0.8342730098052562,-1
0.18919638545492368,0.26130204847194216,0.8633223475158756,1
0.2779658305882349,0.8773646154821417,0.6130921459098413,1
0.806104147760325,-0.6379916522545341,-0.9372393932029763,-1
-0.057285967555234185,-0.048660348167294254,0.4543870794117135,1
0.6711057387927224,-0.7594160699406693,-0.6267670530725677,-1
-0.8074518456260558,-0.49844934363449833,-0.6609990656035207,-1
0.7014899200455127,0.9739109760260651,-0.025462555522086427,-1
-0.0034265699497371127,-0.5389901651644053,0.9399043472627719,1
-0.5796255779303718,0.3769376986736961,-0.0496324489772495,-1
-0.2031555102422018,0.24775136779670826,0.011639193574466411,1
-0.7251116301900673,0.06703165778318088,-0.6085358465452433,-1
0.9676002814177118,-0.1560351409720262,0.45284935011603533,1
0.6412467955604801,-0.8327497582457697,-0.6580812817639172,-1
-0.22066420215667115,-0.5641327433730934,-0.6325319454296121,-1
0.42751933494433314,0.7273750816007483,0.2413506176968503,1
0.5908339472925204,-0.35139220740127186,0.3569346932831221,1
-0.5127942935701626,-0.26483179825835634,0.796933068494746,1
0.2951528429811494,0.2848479850212462,0.19931448369264637,1
0.45849853310111954,-0.9246578986921143,-0.359916486451078,-1
-0.6056416453496889,-0.5347007639770596,0.791248171176846,1
-0.8224271716368539,0.6214100212487632,0.4799672917299205,1
-0.013158605895904785,-0.298228275065928,-0.4371365889047636,-1
0.0777479436272126,-0.8041881162823412,-0.6562073556978656,-1
0.6142297821241001,-0.2858054252454274,-0.44417670920638064,-1
-0.48749226736427165,-0.8389778676248267,-0.00036140586720456724,-1
0.9167796271452713,0.5850455547309816,-0.8174933724415563,-1
-0.08361045992670713,-0.5398199864144422,-0.6064672166031104,-1
0.12448435946691849,0.9138245662900586,-0.11120657631080744,-1
-0.8194542831039049,0.7250601970625175,-0.32852952072321395,-1
-0.7956128045068336,0.21037024398265536,-0.24874452294525096,-1
0.2716007300441774,0.9812558660123214,0.9030381678952528,1
0.12118770873069784,0.9007643068566431,-0.5645612022953195,-1
-0.7242751103547649,-0.27003764226749416,-0.6827946577414934,-1
0.3332393792498485,-0.9322826791660148,0.4953834723950705,1
-0.23986590364835148,-0.6211750580080944,-0.7207928443233476,-1
-0.3852052519552487,-0.22038666891400238,-0.5914398285871152,-1
-0.5551293224634277,0.9646666157527588,-0.31083369632986035,-1
-0.541324109543915,0.4231091643877649,0.7329019985157985,1
0.2468887451278583,-0.18756799783026756,-0.7750129946609119,-1
-0.6909332960895791,0.9870331618379167,-0.10205833046708301,-1
-0.734339056558946,-0.5508929092611636,0.9027490262343367,1
-0.8963097505314706,-0.0683223340126009,-0.9627289024386623,-1
-0.12504509033694222,-0.5565140506185231,-0.653665839594842,-1
0.10026162526846494,0.49158026121988074,0.2677188352730959,1
-0.37655057583862095,-0.7450529758087225,0.6202242814292833,1
0.01902101873792139,-0.15220770796946392,-0.09126661840592498,-1
-0.05500310186981716,-0.7958394914091533,0.061119097428373514,1
-0.3824264158049737,0.5642342992888636,-0.32166242297741876,-1
-0.030821313983027343,0.16692459022252426,0.035512341330387054,1
-0.27900492887937967,-0.38653027514397587,0.7725290170379724,1
-0.6787668652790753,-0.5808668353021069,0.8718274301270272,1
