x,y,z,category
-3.0388473764707777,10.979431041830711,3.6854368917296565,1
3.554408353697303,-8.949828956808997,1.7367775779611527,1
-1.5458103547828532,4.172401347528385,9.151292581848356,1
10.996144529150591,-8.924773762429707,7.049468716034653,1
-2.2266019328335727,7.666745717095779,8.70006968713729,1
8.163864868430998,-2.9370315808525884,-6.712757637707889,-1
7.69520452895728,8.620740130954534,-2.0495410717748515,-1
-5.800362680442621,7.556444180395399,0.6063400391586935,1
3.566386249104342,10.374808422145527,7.454465190147452,1
10.996178012358737,2.262836357575404,1.2463514961765512,1
-7.26360061320331,9.71832068464128,-6.861035578571018,-1
-6.124570897676586,-8.605679667353032,8.769184048857799,1
4.432486041022445,3.8939439896130423,4.178518300707543,1
0.040037232373832055,3.020670337021963,10.762434245778177,1
-9.538784236348961,-8.442011034981114,-1.3682418746591605,-1
6.730456382095387,9.150513824605909,10.044000079881357,1
-4.081154777967439,5.103619127208265,9.060231735103685,1
8.011534836951913,-8.883679877318768,-1.243339831066189,-1
-6.568470968719965,-8.544036164139078,-0.009560409041576179,-1
5.315147715707253,4.706306041113514,6.375230679645373,1
-4.316152571956546,4.05178756939425,5.844857055955968,1
-5.492941938624476,-3.5059244090742387,-1.263887586360461,-1
6.279221355676011,-9.053632366086761,-8.4256252937428,-1
-3.752169138678365,10.287820211649993,-2.8530158268730803,-1
-2.2378659151644023,4.107170881460128,-7.435623587995457,-1
-5.953956782471531,2.129981947584305,6.295751658730058,1
-1.929354512365741,6.887319465184383,-1.218508241399455,-1
3.7851650004242465,-2.6750390301766407,-5.6998217215272655,-1
3.924182717122495,2.6588744126971893,-8.98552103884169,-1
-3.3506424267392543,-6.303236724267876,-2.103176434720278,-1
-7.794569905850923,7.998886452387161,7.092934896559143,1
-3.173529782463379,-3.6523540016578373,-9.185799782331834,-1
-0.26273524158538564,-3.2437192363275997,-8.802922138479733,-1
-7.97291527121169,-9.535743485233859,-3.7283627848758494,-1
-8.56829978710649,0.34481436367285134,9.100992430593092,1
-5.183008638307567,-5.757413488740644,9.115924636971481,1
9.88936238640412,-8.49041638782749,-6.474169406015221,-1
5.345686163516175,6.742806767285579,-6.352814973226497,-1
-3.3168162507757826,2.302933364127812,-0.4887150660573347,-1
-4.13334774287319,-5.437675771672504,1.426100679260788,1
9.752418296829486,0.7131689393489253,-2.6534459263229984,-1
-3.0836543808861743,-7.934941120267498,3.771717565782998,1
7.520794723115948,-5.870678533375237,3.7237726732210366,1
7.333050420041555,-3.662262126846584,-6.881262244881799,-1
-1.5982327717708724,-8.853502178389935,6.968975566020468,1
-3.483881369555756,-7.056837854362639,5.2526549074076705,1
4.494587070451308,-2.182433390856591,-8.78932785517074,-1
-7.311878441676269,-1.1328166702636384,-6.583311805467195,-1
-0.5012865204699839,0.4895295972829672,4.979305414553252,1
1.0764850446666294,-7.072488423660917,8.908865313099785,1
7.368432912787842,-1.8318500493926955,-0.6616096898867276,-1
