x,y,z,category
-2.516075718243619,-6.084639410380314,9.943419927981036,1
5.834050519641194,-5.446693372257764,-2.5484970326602943,-1
6.943660670186432,-2.226860009984245,2.299643318045124,1
-7.483590978741131,3.6399259157364874,9.521580804433313,1
7.944197718189372,-3.0015971654849682,-0.6608369889914698,-1
0.8154280485853302,-5.231954901295966,6.96445797191431,1
4.524316138766455,9.534481178622684,5.790107849111033,1
4.524845497682568,-3.3133509510400883,6.39777602348391,1
7.527238989522331,6.74580416590813,5.1733785289774055,1
0.8777538930478528,4.488759114358459,0.2689061600670648,1
1.9972096597267512,10.213482101359649,9.054850554148878,1
2.364834827791693,-0.44003678302993876,-2.356612168580745,-1
-0.22956182605373066,1.1284872947644562,4.961265671576122,1
9.261740785927273,-4.26167162146671,4.89203492075505,1
-8.466878372632163,-1.900371937470398,-2.4972951227355145,-1
-2.4253014043051575,-9.09042007380132,-0.8923672755467749,-1
9.31631120656002,-7.261788862696203,-2.7711180260868584,-1
5.612149099103242,-1.4231502900490245,-3.6242698422087107,-1
-5.644158001094604,-8.816594256699519,10.069931881059588,1
7.4822278922271295,-2.0317846032376483,2.424416634290525,1
1.5215636420697312,-9.439587441793517,-9.928502649336894,-1
2.203905638013822,3.5700529161489154,0.2869674613393993,1
-8.907657809154507,-0.039718465539429815,7.422739555629885,1
6.486429377373838,-1.7565981572076534,9.354755194223749,1
10.420570008910591,1.3783303073391888,-5.599849066391956,-1
9.236685566206681,4.2665378659915305,3.034516453853495,1
-4.951362049443058,0.9275441392117649,-5.675521067963529,-1
-0.006454884973436492,-4.368230625641635,9.919784634377823,1
-3.7609335294866986,0.06661500318514868,-9.780185514616681,-1
8.27411867170441,7.357441532694381,-9.957563462395559,-1
-9.583902940948706,7.243178485374344,-2.7056792245645997,-1
-7.417404339654781,-3.7624383026708452,-5.0761439308161,-1
0.5058779901643202,-4.762408850768475,0.6124741794569672,1
2.6076179252626144,2.1930067853311144,9.560262996736881,1
10.41599954212871,-9.369300496859571,0.5753255600075313,1
3.9343444321329617,3.40136882607079,-4.810802524338133,-1
1.154781645386521,3.0412693266579236,-6.0987456647896385,-1
-2.851662251241211,-5.9526867175173654,7.933637776867688,1
-3.3454515031351235,10.501355322755934,5.544817843099532,1
-4.016383656255865,0.6662646446606821,-8.812656590381374,-1
9.369252976491822,10.377265611035611,-9.951609821918007,-1
4.823821361096952,4.2661883470538395,1.94632272963476,1
7.973113082262422,-6.6521979563665345,1.2102671950796857,1
5.637334295694961,-7.347022360423686,-4.269395964468776,-1
-6.889557044715771,-2.719554144414408,6.993013676322221,1
1.1216192566304137,6.81791207550048,1.5637106797354772,1
-8.710880807838901,7.667915706921576,0.5242427968487284,1
1.465636539633529,9.973225741063402,1.734091546056714,1
-0.8530609706011951,-2.344843900694518,6.210749086226517,1
10.820378182898065,-5.036859497633201,1.417914653338439,1
-8.70701295288804,-9.531804697669584,-2.6971585033798355,-1
-5.2693369519037,2.918729398449466,-6.31826985934022,-1
0.19228337717895982,-1.763259308866358,4.736469949608834,1
10.884234716529257,-9.34974752231432,-2.732196673783644,-1
-6.583216537037551,5.983063091440483,-8.285822525306026,-1
-7.803295841059788,9.866883363928387,-1.2197739184966743,-1
7.045826601679671,-4.354364276973566,6.657552555016853,1
-8.836836830074425,3.440446961668826,-2.787578309372667,-1
10.81931409280951,6.440283235032016,-8.994123454673472,-1
3.381538719605892,-4.2686568929293065,-7.511452391846712,-1
-7.724358464047082,-0.657709999376074,-5.238555425808923,-1
8.954636392952551,-9.0918450343209,-8.791029450163354,-1
9.208012887396475,-2.569154136091056,2.4365322410353176,1
