x,y,z,category
-7.620493542628106,-5.168234998119348,-2.2729136733160713,-1
10.060756850710312,-1.898234764705803,10.35252672686849,1
10.618538748617805,-3.3225791894680645,-3.796249232177959,-1
9.13257241095608,2.591508242699062,1.096584948659384,1
-4.9812738034257364,0.8625256123281488,2.6625108127922736,1
-8.774492657350075,9.123852231885074,9.391896459909866,1
-6.889485386600768,-4.1178074717799085,-0.6245223674530322,-1
7.541133902692,6.077622384656845,-8.790733774167705,-1
-9.110582656607802,1.004630742297783,-1.2826325051530212,-1
-5.7247399877165055,8.011491171331425,3.2144646175429177,1
7.068564581911961,10.864933708428094,7.158848095050164,1
9.382965905879104,-0.5701487365171474,1.1882595442778285,1
0.3533754536003091,7.308947799970948,9.195402982374887,1
5.310388724216786,5.507042999833981,4.904304257068574,1
0.5443789044203982,-9.246526048827997,10.251936385402939,1
7.193640247028295,5.09788892854891,9.257486201759914,1
4.859567487531271,5.477494569697052,1.3416322660701585,1
-5.69282241774257,-1.6849985583906708,3.702517869044943,1
-8.047206914687072,-6.0731704167560885,5.11143910803365,1
10.318570915571367,-2.0454448434373385,10.188251564370095,1
-6.193072246123923,-7.8586451458605735,1.227282531552122,1
7.137018753386645,-7.796999884973481,-0.28554166591769814,-1
-3.447698964109205,-2.803547305733792,7.597315639378554,1
6.7480139175438865,-2.257371068368842,-2.289502948995981,-1
0.03898673352284732,-8.52896070007056,-7.668226653853029,-1
-5.225737246685713,-7.878964337014532,8.154598069249545,1
-1.5558400405051973,6.988313864374703,-9.608887121889572,-1
-0.49930235920384014,-7.376615766228208,-0.4182477835620002,-1
0.7919884141277134,9.564113086080784,1.0879460914619496,1
5.194306495268252,-6.732660675414399,5.504354556282204,1
4.7613341367445905,2.6911531090939054,7.346654485011349,1
10.593686515915707,6.553015081897485,5.806615970745831,1
-5.6737215790830895,-1.9799498446421868,5.341610916017398,1
-1.96703282597411,-0.34800066046219946,9.048282259902354,1
-9.230670542400091,10.217489621515224,-7.704046942922675,-1
-2.9052851418432795,-2.537973078472386,7.010568043581401,1
4.955799084217077,-8.645022886813726,9.4399287651366,1
6.683963752627005,0.7236158227738994,4.87472220844659,1
-6.9338611965553145,-3.964663568583897,3.047893564808014,1
5.759818373767979,-2.651317270674296,6.192895048919905,1
3.321198555664079,2.29872377903048,4.772179440135174,1
-9.293067696337847,-4.228947731420211,4.071136185311108,1
-7.502791711857898,3.883805931622721,1.1591302857568593,1
8.842568525313954,-0.3956882064396581,10.975295407100504,1
-5.1472421393786005,1.469061144022957,0.3437410345877563,1
-5.567582682459098,4.331823166104,-3.991087195737662,-1
6.117612863539442,10.924671153182707,-1.2733995671790002,-1
-6.469802042629055,2.5192897295846155,-9.3241104051673,-1
-5.7884540601674,10.297157028049952,-2.774340289560554,-1
-3.0015811268192696,-7.799473678068567,-6.354472989459147,-1
10.06781018035906,-0.10752044717274956,-9.93923012354235,-1
-8.949854660048437,2.915782188360641,-3.8765151982493613,-1
-0.12290130936029797,8.927280748655068,3.390330461497282,1
1.7951390641747569,9.129940513631098,6.6616822183903395,1
10.226572450142566,-3.7602919908734114,-4.426261352523889,-1
9.975882213421968,1.4161306537959923,-5.59848901298778,-1
-4.878105238654108,3.216548085034381,3.9808707256280957,1
-8.845323666487717,5.797953026105031,1.3550706510667059,1
-4.4351505476286714,5.2976347900811795,-5.5706616756675515,-1
7.59953929395342,2.2913379440455444,-7.66298179812556,-1
-2.729947854854622,-1.294152809939149,-8.64727236939051,-1
