x,y,z
8.397777131031884,9.997503808583208,0.6454558208304062
2.2763202857360154,0.5376568421830175,0.09257205181726347
3.5528086861833916,5.203211105872775,6.2368556681002065
2.659838036564981,3.0959615171465815,3.1623590765720158
8.509214093299937,6.4115695362164,8.334840020326727
0.2647972111015495,1.048545987296431,3.818292591634036
5.031127305577777,0.9059353864490949,0.10383803166308936
9.734366640419136,8.849437349046807,8.626845442994888
6.090114712345768,1.197442268845218,6.435338068489218
8.510974494584973,2.2985036415047935,1.8289503722840383
8.151124753199618,8.897528042704659,1.5836117846407172
8.535769989302818,4.039214922157933,0.16028775288613129
9.621402446430142,6.522273547140546,0.9602374381809853
5.0691773742809545,4.924651488719637,6.0758425315696485
6.6173189059381645,3.9268266217304717,4.8627420391342255
4.3627982973564405,2.055335683627464,5.2629207460693195
8.363426348334569,8.7281906063558,8.84243441188185
8.787781755177566,1.03371705008374,4.654232129088341
6.465037246063313,1.6205634059662521,2.0363639735120898
2.774050851151161,9.517145857005898,0.35103952092408797
8.189369753805188,7.980279792658721,6.290203087691505
6.484891334153417,9.129282914843941,3.3176024974947858
1.113369971253625,0.22485309450745672,3.3699601466274465
5.597954071795831,6.091481817692777,5.203928982644726
2.215742151249355,5.274032022453229,6.01157028842605
0.7645615521670179,7.4428165655510945,7.735549424859695
8.825718759020871,8.227051802282961,8.857621317522668
5.126059557626802,7.401407105133796,8.3454450228062
2.171370177759706,7.334301952483431,3.018536980523736
1.7509966224829965,7.731110491054309,5.068421752600037
7.676819865204214,4.0326166034212365,7.167320272780512
5.094866510629076,0.7586554399288814,3.644869613202059
1.6220948976849914,3.1487845502319214,5.17199628866472
1.4724380609374255,6.949681949771533,6.37207217330519
5.908809983773563,6.706552214495549,1.81097186909697
0.7083748791555167,9.084290243448114,8.666806146363626
8.176403106898407,1.9713629183258963,5.712712119234307
5.634162013783293,6.93890195201541,7.30812320499396
4.409919473163805,3.3077051493707232,1.053916336680858
5.089104018506379,2.2273254412109367,1.3697162909335325
3.1573671830305283,8.134766243296177,4.230792861047216
5.071070594965486,9.231929687261315,5.254168556293988
2.0581633570472357,1.9502604507554766,5.6281959407498805
6.94026688600114,7.218430101707071,7.848366487778813
7.194537377446071,9.58387125387905,7.285322595782111
9.034405220871209,2.688551081962954,9.1843639080496
6.966349418468977,2.470122852262606,8.828932670289158
1.984034918532338,5.221420538566308,9.398474889273958
7.9961090582875,8.201910986567928,8.87581687882541
4.420952422735173,3.932238278907242,4.358830922581063
5.178418483842248,3.8135421497137125,5.31748826935231
7.414621307797402,3.8456752719180365,5.902157061545227
6.574046160069508,5.5780133235039155,7.824569615813099
5.307255721911729,6.9071907027952175,9.233536191354206
9.380694353794043,3.6793185183452115,2.345371850471402
0.7524526220173866,2.4347769483349024,3.7613668063394554
7.122794944057396,2.9176702697074286,5.572784656497355
6.229593416807326,8.786632953327508,2.768464295156927
9.665874318868603,4.337978510345372,5.324916009669472
5.959218430090944,9.126942737475984,6.676055572566834
6.923008055321773,4.298800021029442,8.73476074604253
8.944464209734743,1.356217633894985,0.7390118901644827
8.640210041852825,6.832612926068603,8.744565595584762
3.1196149510402984,9.607428934624238,7.979090948146489
0.6842666878689263,7.104173689655614,7.241405266028407
4.329387361341138,1.3064257607018337,6.946191469177364
8.273677612446123,9.809528457770359,4.370003740452717
0.12472231662746913,0.8306273865160518,6.025811879223573
6.977214019447385,2.2486693588608473,2.134334089278455
0.8932931795249099,7.817229347463623,1.721713835885984
8.384373566272496,2.5241078586998436,9.53306237057083
9.834340135409514,4.623972486900421,6.957818147503852
6.347364743249942,5.721970042031373,4.284155584547024
2.9290492601848586,7.5333096647322675,9.675916307372376
0.7055404801235021,8.236425537441372,8.10079711750135
7.01867492500144,0.24069065224065822,6.599023750925922
5.224067757957478,9.120625043589303,0.6633007652628753
2.2599232250800805,6.670677944864433,9.20603397885218
5.4336918894699915,0.6712429260928265,2.483105141200922
8.570680106349617,3.9374995189337882,2.934471533495282
1.3578348294827913,5.311606442677643,8.10601094109791
8.300400994222498,7.279224117491846,3.7485616476449612
5.856170066370693,8.43608146756964,7.956230399775298
5.882780485761909,3.3034510401031305,2.8139069559190233
1.1009343286544293,0.5048897760137727,3.195362427717494
8.32395033333542,6.25938373200976,7.808081159731762
4.687910668839352,4.157872419157971,6.896432625282482
4.2698953581231205,9.605360722829985,5.2355899283227405
3.4735633066071236,3.6336785259065953,7.589972303555984
0.25962988454099944,7.621677768220621,4.277728706238483
7.947571250059829,3.561492198421136,8.607831784384448
8.697292125674679,2.035944990957379,0.8875994754154226
8.949626803869965,0.44905796705950407,9.86192824960274
7.246267963011162,0.0670112026988201,4.911543632637877
3.83393829139558,3.8511317291526037,4.625852978625419
7.884001634131196,0.3545864593240855,1.156399712772218
3.8431672516654833,2.2220776701628173,2.04220730946305
7.997771571184707,0.21890610285174583,9.267039829857648
1.716990964844174,4.329017686857308,7.241010437274084
0.5103671970522983,3.372474293499612,8.359766853100712
9.548795817000597,3.976373119469443,5.965549430599673
9.47907314628994,2.4864236640555557,6.740042622894427
2.9317635130358255,8.965303837361425,7.649849325067448
2.0074834411570484,0.9512057490633119,6.059348320230202
4.540571023195513,0.9995876215700628,0.5738557446216286
4.1524640480008035,2.049413116598263,1.5074224258996938
1.4534262584936486,8.52469622543996,7.314878418746723
6.179417102633032,2.4749170379865273,3.0266414609786962
4.730303722528523,5.690214751348007,9.695633552381972
3.054010249024274,6.121927335973165,4.174219262673193
0.06445858106370772,1.4286142551763537,2.284172178770778
6.403658484712704,5.614444442604859,0.7988561754122492
4.406188542789837,5.8684214633239975,2.066127510507444
7.277103536296952,4.251722837331001,8.553518689270973
3.9276960621353574,7.7812882148522755,2.402349574223017
6.9045680196679555,9.244130187308702,1.4777251050726614
8.717807147100682,1.031396501032662,1.3494104885278169
5.668751420198759,7.980091135439436,2.4209905390930233
1.8679272526716495,0.6711352146246374,1.9844761001426259
0.000754392941887394,2.864214484544548,3.6284663837119293
1.927981139715833,3.0620484502482515,9.20343233987827
0.28594180498636823,2.3340981737733077,3.2772095876509644
9.785059782859344,0.8802919131928222,1.7101354858435214
5.7126821794968485,6.226761378621633,2.300212144192777
3.4958808388031706,2.68272854799948,4.487012965362428
5.2600489017465435,7.7985185148159815,9.786316416273447
9.243705751757448,4.635354746285136,7.6898381622399725
5.662739155181243,7.171495598226559,2.116156833282491
5.480152700200657,1.634558889941512,1.8394385504710298
7.949025735128136,6.7616981797915034,3.4689485233359854
8.94872703139406,1.0147464292358,3.645669925686378
2.6105946793198087,3.255778245376378,4.321215318661091
3.387902944118082,3.594629276260639,6.936531196678208
0.10048700834364044,4.971169085450152,1.6321444579050104
6.555932679530124,5.20151790265119,5.863783159719325
8.197840017808845,7.529871140210417,0.6843450968541653
8.554589776104583,7.376662852934844,1.7492975938333133
2.1434071853078027,9.326456766744652,5.958345082986991
9.103628918247535,3.9561996429706148,0.4514841080830079
0.6865352795337276,8.949445934495818,4.912842106339623
0.19344120995515968,4.66896937059273,4.238459542026987
3.9542221168611915,8.426826115922646,5.247803650867459
5.998629404348355,7.1815030268748306,1.5088156538470276
6.738156668895304,3.7413055385851193,5.659444900465238
1.142108233215955,6.93539257106082,5.934158616400589
3.0658493034171777,0.9551841752129753,1.2004048599728578
0.8148026307772149,2.990391491788097,2.11948287210339
3.811027938106175,8.9049744434376,8.705482906662134
6.7822495065154,1.335166008835048,8.44743864434433
6.021496954629752,2.3318785698694047,3.2403796481798364
9.275014468600158,7.442878031609126,1.8171329614404719
6.692679011352121,7.149453082268542,9.337380515524734
7.7360875551410615,8.029790573187768,0.41808654641062093
5.832506465883257,3.944055385010654,9.647466561588846
2.0442918132212595,7.510554046392821,7.179797793248089
0.29471996191984706,6.381805429902321,1.026624990184637
5.009464636764848,3.5939014916455547,3.7966751850626967
4.87229575545056,2.3943277712412723,9.52045927283845
5.153262101814271,1.719208780182132,8.65595880418587
9.723467659524047,0.39039926462125396,0.49762313362550437
2.497893165447669,0.2649651864820135,9.778602381788964
3.0935656607065445,4.300261509303064,3.39027276503432
7.477976785099978,7.488682133639307,6.72281874273528
7.641008866721149,3.7562079090504974,9.060117044144654
0.5035029826215343,1.4347017036218712,1.4205353889022165
2.744807118209561,2.0577326306084154,3.750972439588438
7.728065862213515,1.926441389672513,7.327287141784785
1.6720072261570562,0.8087382161064893,2.1371395006089413
1.4198576043454059,8.680694727510124,7.405290126490664
5.711350093001368,5.142709777416902,1.3196832877892584
5.574645692359766,7.947025746291252,1.4859940742527333
9.696666638161178,7.69224881548416,2.745179857822823
0.531089441982745,7.598085817182426,1.8192898033968818
3.2082787756791307,6.713378122025324,7.884888469777747
8.354656186549779,9.90605043727844,4.212529204987639
9.140745488005033,8.44261993704244,4.7124315468381885
2.9450162216200146,6.179465826595307,1.9618602651837957
7.4777558107995965,6.823394172483656,8.433693533935521
7.221733423032245,0.3461612864151187,1.9633594265073417
2.4764558165699215,4.945794504310969,7.347236099982489
0.07877811340482044,2.4182655655396648,6.962811871014283
1.245677555861494,7.215713167464925,4.425557122177875
0.9007833254830955,2.6302531296924556,8.591952058346362
6.7408752300266395,0.8998245325377419,8.528425927005701
9.278603927955306,9.318083046884576,3.5277685119135835
2.086878224395589,1.4988981623493147,6.119553949197959
0.39674265074337023,7.236958913844385,8.562184920579549
9.147212914562791,3.6862036999488454,9.390559029943672
6.660459100482502,5.183471739982033,0.1644411280742597
1.3905704801095298,1.7947903548218724,0.014064779478875078
8.700309096817639,7.575829357139311,7.142343062230779
6.353465590200026,2.893788628031464,8.415488223256297
5.058217924873903,5.376974275813906,6.039282298054889
4.368544105036506,3.3693254941262243,2.673134940966083
7.5267152086931794,4.644558966146802,2.7150664418361616
9.257403273488746,1.8029556171510264,7.633226616330504
9.13481533104822,4.824599568952568,6.090523887042459
7.759063174885208,1.6247068253617891,3.7187581962223804
4.521118001321609,0.25493608320238614,9.708164054713183
2.1322244441933105,9.320325394204813,1.1876365263587119
0.6160924942281909,6.101800199889318,3.8222318698775606
1.9287715592334387,5.30162259024279,0.7875088603131009
8.11041531474043,5.567560853814866,8.532975781641115
2.912852749773349,1.7745427455257334,0.419971850376778
5.882887783949667,4.761418537807126,7.336676334835928
0.13295703444820783,5.419558932275383,4.47799930338006
3.9445565619162117,8.704803396978363,9.058243691370386
9.570319655648605,2.2267348633181494,5.735261429866453
2.478601474824301,7.226961980604231,1.4855503403726766
5.4493220162842,8.885949774970026,5.38515574191452
7.158864197165836,3.2917716303029865,8.66887369862343
0.523395137840662,6.705211297335936,4.308323830598919
8.750250639503065,3.005616449793819,3.1674506972987393
9.278413265794795,2.380685443784233,2.0963628223420816
4.02113750474005,3.231018893847061,2.4205491568830717
3.805153336428919,9.273625695229452,9.352235853842238
3.768378730562617,5.725401018678014,0.4489402522667929
1.2002701576454289,1.7414117612100655,6.859092501810251
6.990240891862686,5.918125786563245,6.2390622630382975
2.4699588545196094,9.722802466238926,1.6742498862881028
9.418897344354756,7.331572407543202,2.528529872640334
5.264861650238429,2.706693678827955,1.0597381387538973
1.9281099444464123,6.972023671093227,1.738885424440656
2.3698000598318822,6.799558230960487,4.543126253004015
8.957400227816946,3.3475269460523793,3.290618229496344
1.494108963036137,6.817116653949813,3.521224489441491
7.860989535725185,9.896157239897242,6.399864178355777
7.574498190956385,0.9273485458192288,4.716254994559721
8.064233665346842,8.706467886483075,3.4850168135945125
2.4681519021739398,5.897290072409925,8.169535622078861
3.766903924052609,9.01290932989091,7.827561084386451
0.10572570090902067,7.706734968398845,3.5209449233482015
7.8177984983570425,0.4303524654230029,9.435144254658312
2.0930033928161897,0.13355521544980542,9.570076551123705
6.295586601495354,3.4184261505881066,2.523801830167629
6.532207942353399,1.9510839988114925,9.38497268902046
1.4465979038945187,5.567720559659626,8.71558232659631
9.073643252959819,9.014703907016322,2.2565204175414877
4.680180524631385,4.9747131585291715,8.073924517583
9.079565201140564,3.079203855199888,4.269294806966685
0.5028790524598314,5.975092871226479,8.448690269376527
9.055233486365346,4.462903462266381,6.015595512794394
1.602094895354499,7.5247708134645555,2.3308929023525216
9.159844618318626,8.426436633599383,3.847766421843044
4.7855761895799205,9.876990797854532,7.881300181888813
8.93080391133996,6.236465773352555,7.964605842839104
3.1822921409193894,3.8933260981109132,6.244728105521043
3.4263980528575146,8.232973964365707,5.790537917942238
9.265265421201693,0.9434710405968416,1.3337845114743996
9.626609995555754,2.188623627235219,2.5179389095933336
7.278778851869027,9.375801189636082,9.370811947050754
1.11078786541006,5.841978928725319,8.170228098273538
0.8755792568444531,2.502329537985768,1.5114800897612457
7.192006629294708,9.85921237469888,9.969994193961274
7.445926672760476,0.3734596144034086,0.40924018917428806
6.778971138746183,2.74049255566726,1.0087710139718975
9.015708904767829,5.8368065395285385,3.460771689375526
6.850696500359163,5.6497288832963655,3.022750719945455
1.8621997467401918,2.5514037161529957,4.985327545857201
3.438807644224795,9.796576255177772,9.182154800102062
6.654563145039568,8.07145002509464,2.676724378228065
9.429603294202902,3.5292021470950496,9.358400668925706
8.53146381175655,1.8390116794823397,9.630179013737434
8.111372119164962,3.6056168738267957,6.024708882486003
9.485749994253661,7.509406564991536,2.755336046934592
3.485190054640175,3.8698779542775643,9.504443780927563
1.7575357355691934,9.296754189857591,3.7232838265785384
5.049998913528314,9.106057165153143,5.871392791349617
5.493029157219432,1.4343575009383125,7.986924171101667
4.0768361100296975,5.720491789350328,9.541920287623011
8.12926619926098,6.0641803212860745,7.01441113561475
7.2284008134960755,3.054222816273129,1.4903777665734042
6.852156490291258,8.120526246914554,5.28506660692479
3.1141682069891985,8.309071319332686,7.444807836969134
4.901374887213463,3.556143742440978,0.8198779742247186
9.654524773564594,4.8533133908541455,8.895879323723864
9.59471103361431,6.997747075634974,5.608631201395328
4.685069548705718,1.3218211520078127,0.32664242709501745
7.9990227425994025,4.531708358450215,6.347250757750337
8.260697845906535,1.5190831200192223,4.328913459137342
2.36549310314326,9.384258559873144,1.4162987806319405
3.545583315594768,1.1804867408156894,7.6333933855053635
8.8286998420651,0.07673012385684741,4.894698293122289
6.422280177175418,8.572722986780224,4.003703158666144
8.556584150733276,7.937590797267026,3.4759060014471177
8.946190455468066,3.8438258566003256,2.8771843306608247
9.018830028803134,1.3501247593370347,4.976459422120859
5.4133327581105615,8.77674812244092,1.2908455100957494
7.221740462417302,7.9284173159173434,0.3485265325691267
4.394723727438139,2.232028953540919,5.496092041119995
4.346854399621454,5.64488347448451,7.630684397655173
2.7559933668752556,7.113768750010077,9.521531833470721
2.3886302585615615,7.106316019266465,9.447065891194024
3.0369221981506223,3.0570288094692932,4.5169968881830584
9.808963854256486,1.782620861747971,6.4223773627738066
2.9837227976123835,8.570366038937383,8.238787284969666
6.611304482113009,3.4215430530069324,8.35969032250116
2.7908937847583184,2.4853445112252515,6.971135052444158
5.501845633120612,3.8442392194337804,3.293499792410967
0.058036468430465726,2.97003788903809,9.646236913740506
4.856883763219077,9.943422662771487,5.322348509632253
8.987002130426303,0.2749798920375468,2.09175533523541
1.1250663305452135,2.913636342462654,3.0637615422250706
4.136205580608844,0.7970173631711797,0.42602626223965934
0.832940759482188,1.8644701662880803,1.716100829440519
7.7971673997924675,2.3911090882816355,2.4028111365377223
6.018089595399846,6.877589560052277,4.258778855032111
1.4295119424966485,1.9949228282485632,6.552317022579929
1.898029848727556,5.545156686219307,8.864481930408866
9.208248646463376,0.9368850258270167,6.47799118650674
8.682333920969336,4.688273098482032,8.704251754098266
7.8920784217213145,9.739853080961705,3.945135244532562
2.1690286058515595,8.20559376124467,5.208893692762084
4.623084156370268,4.763748731916106,0.17846311595773212
2.2643361807099573,7.274423330127862,6.2359009516473165
7.909934306216286,9.922271124754225,7.887664704110118
3.091954144939082,4.597886262432336,1.288309205875977
6.253580287573181,1.3462075722337907,7.25786529395276
8.675055212340409,1.6461087697794985,5.386151886057428
4.810127001769416,3.1936291408628934,5.480307721781753
1.2901734019891031,4.842989004919181,1.9725160939431197
8.434092060535551,2.490972503687833,9.790213077497999
6.1534613221873435,1.023347163926679,7.623799382709483
3.9981556607568747,4.261954977357699,7.802477482519371
8.614800629318976,9.029930545175509,2.0666795753816993
7.1252977352592115,3.087126075379497,3.71006806001541
2.574537286378277,3.056482657050471,2.3242022994136526
4.883549218483891,9.425623983217628,0.49116432223718864
5.483488616056487,5.684683263905689,2.7287981985181817
5.72517360854508,4.941992436013569,9.848471671865747
7.409571308918585,6.3902318009977455,3.9245175804467936
4.582357005691619,6.9895104347655455,9.113590766081225
8.814019169824354,8.604408697232408,0.8927699418339796
8.753274158828534,4.815457639160177,4.972164461006274
6.537172572028588,1.2689067670432619,0.20382356974371074
0.5552021134251717,5.403685306130233,8.17340815343176
8.130518331572121,8.948012942476732,1.022920279139654
5.42024974981127,8.702713299678864,3.993979631084027
8.807928814548928,3.1753242768047607,4.30880867238565
9.601106934828433,3.8716521466872758,6.869194785183855
7.983504055292949,1.2209822167438378,0.3505900580429
2.6729903347429183,0.18912126125588014,2.8859091521336855
4.691130299590757,5.798998354135075,1.6008601559179814
0.33151605854440214,9.95021543341794,1.6877617327964711
0.19502394193659844,7.887030496089189,2.131531482531619
2.7852739770866175,5.904355217456857,9.63117647464577
2.144341110796568,5.55074575027958,2.7439432787890072
4.489124846194871,9.264267828171944,9.917705407423576
2.308823338882048,5.6612765193736845,8.352537362319248
9.470455853393826,0.05446001218572749,5.207251102885807
8.036512550255138,7.621922570352505,6.497772328791736
8.05007087538195,0.5733882572327631,1.9782166368822707
3.8096149805801427,5.9473019224523895,3.5867236650187895
4.258969664227052,6.285979351908969,9.20134298396354
2.1792691773611805,7.0200717444953025,0.3158776205043279
7.767349547052937,0.8080365412046919,5.853730507464611
6.7163277978791625,0.43967682567664035,2.2126169306895016
7.738309355870929,1.3584165739231346,2.498442369093362
8.97236896620906,7.75618612895241,7.143742748033871
3.9247048890055125,5.638513919134162,0.6118318042521698
0.19481530477026388,1.2679955778315133,0.468826292405371
2.2901853537244596,9.330272285189672,1.0757209744754437
6.751875302802231,4.430262483459938,3.777012941443708
9.114786134394494,3.7717653957444677,3.411665280736563
6.702609993796442,8.479261329221183,8.634695626805133
2.0679799098056395,2.9379104053334935,2.792075763210329
8.033396310597459,0.819980484367121,1.2472608084017434
0.3986959688426095,1.271458900265825,0.009953843734625822
0.27485562455548007,6.536701475404543,6.7780387557423225
4.996046400267646,1.8345666128299443,2.6981537250085594
6.0519109543961305,8.403335598875596,3.926811967211259
3.4419526342519458,3.065599404575975,1.6548899225362723
0.015099278979273656,3.6458946420674962,9.628845038116314
8.310241576265806,5.604788880222399,3.507189079141013
2.822732989975102,2.9153469769421103,8.078597748275339
2.332382379363115,1.3508262553489592,1.5689588966416124
9.28553242572363,1.3321474696418045,0.6470810260012794
3.9459564723477647,8.678820981750727,5.878948254816365
4.6481731202569945,2.232608880220157,8.136248015616532
1.42793121378331,8.222604168862244,4.386885185991385
8.950744967108509,6.785571466853259,9.946275442732716
4.313558645512275,2.1340764184705674,4.394333853261452
9.380052099195591,5.868597323535033,1.038625922058356
9.209221762844477,4.8772239545301606,0.31525069214433543
8.592582544862958,0.1012211348391745,9.373645832858685
2.590182202796419,4.808301179631487,0.38178109174266006
5.25795059746642,1.454201361251365,2.7230825805620795
3.3783875086286184,5.408454623680495,5.649980254266447
