x,y,z
5.622691287526768,5.217835668124639,6.1807365268550924
7.151936494545939,8.387422618483402,6.114284850370341
8.185052732211913,9.644462116007094,0.9399655066335177
9.28754221639838,4.4269210975886475,2.1513125382268026
0.8844779336104536,5.6858625861505665,4.147307849193079
2.1481480439410383,4.69132079698328,0.9801686936073306
5.601677252083446,9.021483121881895,1.5151681040969667
4.863451512605817,2.025587541488234,1.9407725450851099
5.3337705202676355,8.686659630454317,7.21638967379075
5.000824896537614,2.639724800153389,4.050690876599441
4.4061887104475765,9.221645842250117,7.906389552965058
4.807685784003669,0.4042977517977009,3.7030137026506216
7.953505087717191,6.754329111807495,5.658627035395823
8.032060410129633,1.73865305924094,4.135135138920491
8.958694011803782,3.7012134432836463,5.875448858544836
1.9550298610335726,6.45867128192501,5.120599158869895
9.852816414192393,7.690359232026877,3.5887546620350963
5.05077269250989,9.842333198151268,4.58694684019965
5.740691918133402,0.003696504686647728,7.644551801920373
4.171941195909743,4.789309495348687,8.1804414658621
9.477628217440682,8.355604601582357,9.280931183307988
9.614209656615934,1.5460553241696218,9.083399819898691
3.7193307413451135,3.823830044887211,9.318577715086668
4.442721962918544,5.385189929895178,6.989610059542745
1.7971294433940055,2.963585028189427,9.42488289628981
3.367342539784305,9.420961373288524,7.620287979636714
3.0804123133483365,1.392694963589327,0.44429065092599473
6.928601454664468,8.696766395215468,5.927246436585392
6.337031606114661,5.968778355802375,4.241062529997972
7.200709756314707,6.457152341685561,4.592151959857455
6.717901801063865,4.464709825002932,1.6192824313523446
7.763820578452544,6.227501513543958,3.596999797218702
1.7799360374566975,9.871830195960134,3.318738572481487
6.859023817400117,9.303130082288384,0.4633610897367135
0.4391139528581489,1.6882885711599194,3.7068811350614106
3.7275896140745313,7.817271431493279,8.045443645182427
7.26124385939706,3.885081167875457,4.159926452995409
4.054537334498108,1.0836019901337035,8.998902304046087
5.785805461152238,8.063685016060248,0.753307609981172
8.393645236725801,3.601765771295178,5.098244362422353
2.9820568133030956,9.991346483479301,7.312781224585116
9.354060707009388,9.07711912188011,7.885949575302133
7.114882664488005,3.379315374956194,2.808527886963862
4.0185655680216765,4.494522019183184,1.9790482715230229
6.88426884530695,4.381258312852458,5.482686376848987
4.006653896755541,7.9958759381109505,2.1848966718455056
5.330045838113412,3.2037160207871205,2.902226938859571
6.081577791599168,5.762737336112745,7.0887632256717374
9.609829272099805,1.72154317818625,5.825517530154887
4.882767206601053,8.164458169212946,7.961350679587463
4.208815975099488,4.884640812433364,0.1140899525543504
2.285750962907195,8.373003398577977,3.725963093516278
5.207934850943452,0.5791983448680793,1.4187941824824546
1.6484662238676884,3.4427185735183228,1.2032613526623626
1.0484532394220003,8.26753301715423,6.875536201596276
6.39950166744169,9.221812139309742,4.130625596723638
4.962664225282079,1.017131773562433,2.5282663005780193
5.707300534007541,0.31910736944474216,8.430490705245594
7.639739279235589,0.41085894356271635,0.1963054738684944
6.758512135927206,8.578268755375909,5.259882205075598
2.0558686479427477,1.0719937610562935,4.326020851294716
3.006651504404388,4.814549816497672,6.240551203470321
8.771235099409084,6.656620054726408,1.8375250980498614
3.7892478453708778,4.316857509652867,8.303485050115075
3.4115025011825537,1.1281039189366915,3.0499995291425708
1.7805735154998492,2.3252746038688086,8.484923801718958
5.543069684048665,9.11280944376186,0.8087796761001897
9.30422965780994,0.09848318779872689,6.82653605733051
1.837912568379716,8.939664855034898,6.404109839671323
0.09167209821335232,0.48454359855194085,0.13104479004098613
3.760683203274123,3.355942547630486,5.892204139534894
8.286903781410293,1.5228517350452286,3.4399396739531154
6.017607088144736,2.4630221090072926,3.5325656007976605
4.856836331490717,6.057021714492836,8.133681487927348
1.3109329325481078,9.137389121513444,6.144299060839204
2.941015164905658,4.598571340235519,3.305426512377232
3.794226243727387,7.091487909671814,6.9390762748036625
2.2705351593354006,4.845106321907272,3.3218804130645783
4.52940889972276,0.3884786901379611,8.885612393157267
1.754615798569188,0.2639403150287989,7.059244653448825
8.405322578702592,7.541481419894611,9.970108871576262
6.937512860692633,6.854556902009316,3.228527491906288
3.14212495226015,2.1927139867236423,3.0091108352081886
4.192916580275403,5.124881121624476,1.2989360918241588
9.864362448627176,3.211177591075244,0.4031567191702956
4.394724028893218,8.075304224369255,0.15040103466551602
0.31138010634273794,9.590703168953251,4.108400858849749
6.033004229220948,0.2566209054612023,4.542597805079599
9.039339961275838,5.2648439579935875,5.969470539809225
8.336671183038433,2.5696170096837134,2.760994715173948
7.187903177939404,2.4021604150286704,1.140416480853863
2.5045396034275393,9.206690431734156,7.115593314720599
3.4336426780484643,4.173458211509896,5.539945636871031
1.644036960452644,8.499294505514627,7.936761041283492
8.310829977156871,2.838362090159141,3.6700785698131675
4.239574364687515,4.386853909922382,4.68303461186201
5.914676635137775,6.06584100637154,9.73832675722332
4.797726183190301,1.241442883916215,4.085354039091198
6.47642691591216,5.2982255107309095,8.3938990416853
7.1455359754214856,0.46981681625136495,1.397600237527089
8.19273417713095,4.91300895754038,5.9747173756533485
9.272354135707367,6.433658690236009,4.946250403320951
3.5249870551619944,2.150884691397259,1.0416608877597233
5.589199621023871,5.514443730670902,4.72576535313774
